sentences,business_id,review_id,sentence_id,sentiment
the chili bowl comes with corn bread on top but due to corn allergies we asked for it on the side.,HhVmDybpU7L50Kb5A0jXTg,gd3ruXJ7P7i9aii5uw5FXw,14,neutral
great selection for gluten free eaters.,EgwGTDZ705TwudPJwAY0yQ,zJB5s9RAQw6zulHpXgSp-Q,3,positive
best gluten free italian bar none!,EgwGTDZ705TwudPJwAY0yQ,si9IO8ZVC3sXm15p20XIjg,0,positive
love their gluten free pizza and all of the options for pasta (i usually get a pasta or entree and a pizza--eat a couple slices with dinner and take the rest of the pizza for the next day).,EgwGTDZ705TwudPJwAY0yQ,si9IO8ZVC3sXm15p20XIjg,1,positive
this was really not gluten free.,xS5HGqgk0KY2jFWU-l_nrA,PTVeVlaXJga0uqlN8KHh4A,0,negative
gluten free means don't eat the pasta or sandwiches.,xS5HGqgk0KY2jFWU-l_nrA,PTVeVlaXJga0uqlN8KHh4A,1,neutral
"they did hand make a lemon and olive oil vinegerette, but there are places that handle allergies a little better.",xS5HGqgk0KY2jFWU-l_nrA,PTVeVlaXJga0uqlN8KHh4A,4,negative
they were very accommodating with the menu for gluten free options.,xS5HGqgk0KY2jFWU-l_nrA,GRDbMB9p8CkStuUuV2-pFQ,3,positive
worst experience i found crab in my omelette which i'm allergic to manager refused to do anything about it and told me he has to charge me because i took more than 2 bites.,XXW_OFaYQkkGOGniujZFHg,8rLY3EV0LNpd7pPe4u9apQ,0,negative
listing the dishes is also more food-allergy friendly.,EdY6q0CO2mlATpoTFkvHAw,YF3Cihuv2ogPPf20ROVt9A,13,neutral
they also have a gluten free and sprout crust for a dollar more.,tjAeaGdxf7I4xN9M7wGJNQ,fP5yeAtr4EGYPg8uCvEhPA,4,neutral
"as you can see from my picture, i got spinach and mushroom with gluten-free crust.",tjAeaGdxf7I4xN9M7wGJNQ,kwvGaoT5dsY1MR-aPvln-w,1,neutral
"farm to table pizza is truly difficult to find, especially if you want gluten free.",tjAeaGdxf7I4xN9M7wGJNQ,9KodW2Yt-BqgYls_mw3_mw,0,neutral
"their gluten-free crust is homemade and has super basic ingredients (read: no soy, potato starch, corn, etc), so it's all stuff i can eat!",tjAeaGdxf7I4xN9M7wGJNQ,2C5azWsPUqB-6INza7bplQ,1,positive
wasn't a fan of their gluten crust but definitely love the classic.,tjAeaGdxf7I4xN9M7wGJNQ,O70cdLs5dhdCyz71-mx0IA,1,negative
i tend to order gluten-free when possible so i tried the gf and also the sprouted crust for my first pure experience.,tjAeaGdxf7I4xN9M7wGJNQ,_-FiB01eNOuKowCsOtyQ1w,3,neutral
"i tried it on the sprouted crust which is lower in gluten, and i paid attention to the tip about also drizzling honey they offer all patrons.",tjAeaGdxf7I4xN9M7wGJNQ,Vx77_j45EIK4fXulgK-tug,8,neutral
"i don't know what kind of cheese they use, but it doesn't upset my stomach like a lot of cheeses, and that with the low-gluten crust made my tummy very happy and guilt-free.",tjAeaGdxf7I4xN9M7wGJNQ,Vx77_j45EIK4fXulgK-tug,13,positive
i do wish there were more gluten free options but the menu can be easily adapted.,-4TMQnQJW1yd6NqGRDvAeA,fhFzuzGbUG0WIG17coaVuw,4,negative
i only have one problem -- the sauce is not gluten free!,-1xuC540Nycht_iWFeJ-dw,2xkTQNafOTs4wQfmKXUMPQ,2,negative
all of the gluten intolerant and celiac customers are sad because we know your chicken sauce is delicious!,-1xuC540Nycht_iWFeJ-dw,2xkTQNafOTs4wQfmKXUMPQ,4,negative
there were 7 of us of all ages and likes and dislikes and even food allergies.,nsNONDHbV7Vudqh21uicqw,165OuZduYlSJ3fP8jEdAag,1,neutral
the worse part is my son has a sensitivity to gluten so he ordered a gluten free bun but they gave him a ciabatta bun which he didn't realize until he had already eaten half the burger.,9nHpqlu7be1466wdo_t5kQ,niN5qW_M5Y0W0zQEcQcFig,9,negative
"two years ago to this exact day, my wife found out she had celiac's disease.",9nHpqlu7be1466wdo_t5kQ,DSpBi2N0NBRirpGwogb80A,0,neutral
because red robin is the only restaurant i know that truly appreciates celiac customers.,9nHpqlu7be1466wdo_t5kQ,DSpBi2N0NBRirpGwogb80A,11,positive
"not only do they offer gluten-free buns, but they have a dedicated fryer in the kitchen strickley for celiac customers to prevent cross-contamination.",9nHpqlu7be1466wdo_t5kQ,DSpBi2N0NBRirpGwogb80A,12,positive
"for those of you who don't have celiac's disease or know someone who does, this is huge!!!",9nHpqlu7be1466wdo_t5kQ,DSpBi2N0NBRirpGwogb80A,13,positive
"service was okay, but i thought it was really awesome for the server to ask my party right away if we have any allergies or items that we don't enjoy eating.",gOOfBSBZlffCkQ7dr7cpdw,C0onMemq7n2bMx3fMQXF9w,5,positive
i wish the corn pancakes had a gluten free version.,gOOfBSBZlffCkQ7dr7cpdw,-87LLlTJLb6OwcdTgk-4UQ,1,negative
"service was wonderful, our waiter georgio was very pleasant and professional and answered all our questions including mine that had to deal with my gluten allergy.",gOOfBSBZlffCkQ7dr7cpdw,iBBSD3JTFyMR0k0Vz8PS1Q,4,positive
"i chose it because it had a lot of gluten free options for my mom, but would recommend it to anyone and will definitely be back in the future!",gOOfBSBZlffCkQ7dr7cpdw,xyn9hrqw6OoAEAH9pc7_Cw,2,positive
"the food was tasty, and it worked well for our gluten free member of the group too.",gOOfBSBZlffCkQ7dr7cpdw,DzSp1YqlZ-sdsW9c-hrYtw,3,positive
we also had pineapple fried rice but we left the shrimp out due to someone with an allergy.,Vs7gc9EE3k9wARuUcN9piA,llK8pr1fwf4evTWMdDBuPg,9,neutral
i thought was a great idea for any food allergy people.,qsJkjQoM3Hdg6Gtqp2S9_w,KIcn6uQHzCwE5LoYltAv-w,10,positive
not really much body to the salad and she said the salmon was very bland as she couldn't have butter... but you would have thought the chef could have gotten creative with it despite the allergy to butter/oil.,0xyqLvtr0Zbr4G-gML-QmQ,12LkVzMZWBo0cKCMCgvy5g,9,negative
"they offered to bring me dessert for my birthday, once finding out i was gluten free they provided me with a key lime truffle covered in toasted coconut instead of cake.",0xyqLvtr0Zbr4G-gML-QmQ,a9fKVeehPloLEOST7cevoA,4,neutral
i'm allergic to milk.,seYvTmOZGJ2IAMdfQa8pkg,BoLzaZbjO0dHwOTpFQfltA,7,neutral
"all that being said, i tried a gluten free scone last week and it was awful.",seYvTmOZGJ2IAMdfQa8pkg,m2WXsz1FN9zPkzStFX7qJw,4,negative
"i was happy to discover their gluten free scone, but found it somewhat bland as well, though the fruit baked in was very good.",seYvTmOZGJ2IAMdfQa8pkg,aXcZVpehTjy2LBczMe3j5A,3,negative
"moving on, since i couldn't have anything else, i opted for lemonade...tastes like watered down minute maid...the jackfruit tacos we're okay,...but left me hungry again an hour later...for $11.95...i'd hoped to be full a little longer..  overall, for being 'vegan friendly' ...allergens don't seem to be a priority here...gluten free options seemed to be next to nothing which was a bit of a let down.",seYvTmOZGJ2IAMdfQa8pkg,cDNMr5Hu4wVo3A7spC_Zpg,6,negative
i can take solace in their georgia peach tea and gluten-free/vegan english muffin.,seYvTmOZGJ2IAMdfQa8pkg,EffeCKrim_b9Ti9V8wh8kg,4,positive
i did knock this down to 4 stars because they seem to have dumped a lot of the vegan/gluten-free options they used to have.,seYvTmOZGJ2IAMdfQa8pkg,EffeCKrim_b9Ti9V8wh8kg,9,negative
went here looking for gluten free fried chicken and found my new favorite place to eat!,faPVqws-x-5k2CQKDNtHxw,jwKoqOuVXRh0TYi5v5bQeA,0,positive
gluten free fried chicken.,faPVqws-x-5k2CQKDNtHxw,Pv53kifkTrukvy4phPGz6Q,0,neutral
"it had been many years since my fried chicken palate was satisfied, and once i took that first bite of that beautiful dish i asked the server if she was sure she put the right order in..this can't be gluten free.",faPVqws-x-5k2CQKDNtHxw,Pv53kifkTrukvy4phPGz6Q,7,positive
"service was excellent; the entire staff was happy to talk with us, even the manager came out and asked about my gluten free experience.",faPVqws-x-5k2CQKDNtHxw,Pv53kifkTrukvy4phPGz6Q,15,positive
"also, when they brought out appetizers, they even brought out a version that was gluten free for my girlfriend who has a sensitivity to gluten - that kind of attention went a long way with me.",faPVqws-x-5k2CQKDNtHxw,ks0y-nuGJixyZmPoHfuNEQ,5,positive
onto their menu... the menu is a bit underwhelming as far as food options go if you are gluten free or vegetarian (me) but it was great for our group who all happen to enjoy flour and meat.,faPVqws-x-5k2CQKDNtHxw,Ouf9HdLoeXWNLKGNNit0Gg,4,negative
pros:   -ambiance  -unique menu  -amazing tea  -fresh blackberry lemonade  -great bar staff customer service even those who weren't drinking alcohol  cons:   -limited gluten free options -poor server customer service -not enough notice that they were closing early   all in all i would come back for the appetizers and tea but it's not likely that i would choose to eat here since there aren't many options for me and their salads didn't look appealing from the photos.,faPVqws-x-5k2CQKDNtHxw,Ouf9HdLoeXWNLKGNNit0Gg,22,negative
"they were so accommodating of my spouse's gluten sensitivities, and even sent over a complimentary gluten free pumpkin parfait for dessert after we paid the bill.",faPVqws-x-5k2CQKDNtHxw,v51iBmPf4LlUbCHJjXKLNA,10,positive
i have a gluten allergy and i told them up front and they made my fried chicken fresh and with a gluten free flour.,faPVqws-x-5k2CQKDNtHxw,PTNS_A-DwyEJ7ANlj86VvQ,1,neutral
"so you know how sometimes you eat at a restaurant and think it was terrific ....then you go back and eat the second time and are a little disappointed.......well, not the case at the yardbird....second visit just as great as the first.....we are in vegas for the week and ate at the yardbird two days ago, and had fabulous fried chicken, mine was gluten free.",faPVqws-x-5k2CQKDNtHxw,dtBiMpbuNBRDOjZ6Zc-9wQ,0,positive
"we had fried chicken, regular and gluten free, wedge salads, and the mac and cheese and short ribs and grits.",faPVqws-x-5k2CQKDNtHxw,dtBiMpbuNBRDOjZ6Zc-9wQ,3,neutral
"a ""must"" when in vegas........especially if you are gluten free!!!",faPVqws-x-5k2CQKDNtHxw,dtBiMpbuNBRDOjZ6Zc-9wQ,6,positive
and they were able to accommodate our gluten-free choices.,faPVqws-x-5k2CQKDNtHxw,2rzSVROfny37yd2e7Bzotw,3,positive
have not had good gluten free fried chicken ever and this was one of the best fried chicken dishes i have ever had - gluten free or not.,faPVqws-x-5k2CQKDNtHxw,2rzSVROfny37yd2e7Bzotw,4,positive
was a1---she first off asked about allergies & when i mentioned a minor allergy she literally went over the entire menu telling me what might have that ingredient in it.,faPVqws-x-5k2CQKDNtHxw,jQniDnDwBh76Yv972q_peA,3,positive
"i ended up ordering eggs benedict with chicken substituted (due to pork allergy) and it was, hands-down, the best eggs benny i've ever had.",faPVqws-x-5k2CQKDNtHxw,jQniDnDwBh76Yv972q_peA,5,positive
i'm going to start this review out with i am gluten intolerant and i have not had fried chicken in over 4 years.,faPVqws-x-5k2CQKDNtHxw,V6OVL1EI84K9px4KOECwPA,0,neutral
i'm in vegas for a conference and i heard that yardbird had gluten free fried chicken so i had to go check it out.,faPVqws-x-5k2CQKDNtHxw,V6OVL1EI84K9px4KOECwPA,2,positive
"the gluten free fried chicken is not on the menu, you have to ask for it.",faPVqws-x-5k2CQKDNtHxw,V6OVL1EI84K9px4KOECwPA,5,neutral
"the okra was good as well, but my sights were definitely set on the gluten free fried chicken.",faPVqws-x-5k2CQKDNtHxw,V6OVL1EI84K9px4KOECwPA,11,positive
"if you are gluten intolerant and find yourself in vegas, definitely make your way to yardbirds, you will not be disappointed.",faPVqws-x-5k2CQKDNtHxw,V6OVL1EI84K9px4KOECwPA,12,positive
so hard to get options for gluten free chicken.,faPVqws-x-5k2CQKDNtHxw,FaFtkcrK97BBv8Ux9BSWEQ,4,neutral
the chicken is cooked in pork lard but you can choose the gluten free option which takes just a tad bit longer to cook but still just as great! (,faPVqws-x-5k2CQKDNtHxw,boCsvOmpuaJS9EF4I-ORCQ,17,positive
they were super accommodating of my allergies so friendly and just wow all around!,faPVqws-x-5k2CQKDNtHxw,L5b5QoPmOMofw9RG-jbuqw,1,positive
if you're gluten free omg you need to come here!,faPVqws-x-5k2CQKDNtHxw,L5b5QoPmOMofw9RG-jbuqw,4,positive
the gluten free fried chicken is out of this world.,faPVqws-x-5k2CQKDNtHxw,L5b5QoPmOMofw9RG-jbuqw,5,positive
the gluten free fried chicken was so good.,faPVqws-x-5k2CQKDNtHxw,CTLm4CNx-k25keAekPGoaA,1,positive
when i disclosed my allergy the server was really great about pointing out all the things i could eat on the menu.,faPVqws-x-5k2CQKDNtHxw,CTLm4CNx-k25keAekPGoaA,3,positive
they can make their shrimp and grits gluten free and that was amazing.,faPVqws-x-5k2CQKDNtHxw,CTLm4CNx-k25keAekPGoaA,4,positive
also the cauliflower mashed potatoes are gluten free and very yummy.,faPVqws-x-5k2CQKDNtHxw,CTLm4CNx-k25keAekPGoaA,5,positive
not much fun for gluten free diners- had the kale salad with smoked chicken.,faPVqws-x-5k2CQKDNtHxw,11Cqs5MVEP6MuTdAoGL_lQ,1,negative
my husband and i had reserved a table with an added comment that i an gluten free.,faPVqws-x-5k2CQKDNtHxw,6rfR7_bhHRCFFzuAkEFiFw,5,neutral
he greeted us and asked who was gluten free and if i had celiac.,faPVqws-x-5k2CQKDNtHxw,6rfR7_bhHRCFFzuAkEFiFw,6,positive
wish there was more gluten free sides but i am not complaining our dinner was perfect.,faPVqws-x-5k2CQKDNtHxw,6rfR7_bhHRCFFzuAkEFiFw,14,positive
then we ordered the gluten free fried chicken which came with biscuits and apple spice jam and butter.,faPVqws-x-5k2CQKDNtHxw,g0JPuScnxBdbFBATEkDB1Q,7,neutral
this is the best gluten free fried chicken i have ever tasted!,faPVqws-x-5k2CQKDNtHxw,g0JPuScnxBdbFBATEkDB1Q,8,positive
so light and moist and flavorful batter too which is rare for gluten free!,faPVqws-x-5k2CQKDNtHxw,g0JPuScnxBdbFBATEkDB1Q,9,positive
"they're extremely knowledgeable about gluten free, which was why i was able to come with my mom who has celiacs disease.",faPVqws-x-5k2CQKDNtHxw,D12-DDSWZLmzM5eFbtj8zg,3,positive
btw i am allergic.,SAfuIUZMXrOnb3LWyvYjDA,Bui5Nmh2ofrMoOgucBK92w,2,neutral
"the bar area is better ventilated than the restaurant part however i have a serious shell fish allergy and since they have ""flaming fajitas "" if they walk buy with flaming shrimp it's very hard for me to breathe.",SVGApDPNdpFlEjwRQThCxA,7pFFMY-2nObIsKDzDZB4ZA,2,negative
if you have an allergy i'd definitely suggest sitting on the patio since the smoke consumes the room.,SVGApDPNdpFlEjwRQThCxA,7pFFMY-2nObIsKDzDZB4ZA,3,negative
"the filet was pretty decent but ""pretty decent"" in vegas isn't really saying much...  i do have to commend them, however, for having a seperate menu for those with food restrictions (vegan, vegetarian, dairy free, gluten free and shellfish/seafood free) which you can find here: https://www.mgmgrand.com/pdf/crush_vegan_menu.pdf",gc_GGat7TgNCmrgc4nVOgw,ToZCbO2EciWTZSg218GRvw,10,positive
"i have a lot of food allergies (peanuts, nuts, and shellfish) and this place took it very seriously.",d8lmIZIqmBC9oPM8y1dc7Q,0EtpECoJewplDWQxwt7msw,1,positive
"my daughter has celiac so we have to be choosy about where we eat and paco's has good reviews among the community of people eating in the queen city that have allergies as a good, safe place to go.",d8lmIZIqmBC9oPM8y1dc7Q,WIRPazxD1U99-zBwE0dURg,1,positive
friendly staff and they were more than accommodating to my wife's allergy.,d8lmIZIqmBC9oPM8y1dc7Q,CjqN8jiZTp4g9TuojJA-iA,2,positive
"it's great every time and as an added bonus, they are great with food allergies.",d8lmIZIqmBC9oPM8y1dc7Q,Ia27kn8D2CYP_DfX7mZoQw,1,positive
"best of all, they are extremely gluten free friendly with a big menu of options.",d8lmIZIqmBC9oPM8y1dc7Q,cjTKsUO7l_x5ahYgyYlM0A,3,positive
while i love the coffee and tea options here it is beyond frustrating that they don't offer gluten free options at this point.,eS76100l3h7Ollb5s3_M4A,a_0QbOjUdm6ljGahZFK51g,0,negative
"your sandwiches = amazing, but why no gluten free bread option?",eS76100l3h7Ollb5s3_M4A,a_0QbOjUdm6ljGahZFK51g,1,negative
"everything from fruit and protein box options, eggs and bacon, to bagels and breads can be gluten free.",eS76100l3h7Ollb5s3_M4A,a_0QbOjUdm6ljGahZFK51g,3,positive
"you are a block away from a local gluten free bakery, why not partner with them to offer some pastry options.",eS76100l3h7Ollb5s3_M4A,a_0QbOjUdm6ljGahZFK51g,4,negative
also a special shout out to those with gluten sensitivities: buldogis won't hesitate to skip the bun and put your delicious hot dog and toppings over a bed of spinach or lettuce!,WRQ-9LluyivReFiQZFUujw,t54nAuOi9OXAgRdfcqx2iw,5,positive
there are many gluten free options if that's a concern.,t61eGISz7qMOxEe7o3vwEw,J3nJAqEGgnQM_5OroxUrvw,6,positive
"their menu has a number of vegetarian and gluten free items, and everything is freshly made.",t61eGISz7qMOxEe7o3vwEw,cEPrLNQdxDuln_Mw2Nis0Q,4,positive
my husband got to have the pesto grilled cheese because they have a gluten free bread option!,t61eGISz7qMOxEe7o3vwEw,A396Ai__lkR-y21dJbQslg,1,positive
"and, there are options for food allergies or sensitivities!",t61eGISz7qMOxEe7o3vwEw,nbf6kdk3MWzAgMraB3P0Bw,3,positive
i got the gluten free mac & cheese and it was awesome.,t61eGISz7qMOxEe7o3vwEw,bwWpzldSTRIEzmqQtM_N0Q,1,positive
they have so many great gluten free options as well!,t61eGISz7qMOxEe7o3vwEw,bwWpzldSTRIEzmqQtM_N0Q,2,positive
